"cd_mun","nm_mun","UF","precipitation","year_month"
"1501105","Bagre","PA",146.079696655273,"2020-01"
"1501204","Baião","PA",17.6612586975098,"2020-01"
"1501303","Barcarena","PA",17.6337966918945,"2020-01"
"1501402","Belém","PA",42.4382133483887,"2020-01"
"1501501","Benevides","PA",25.6356887817383,"2020-01"
"1501782","Breu Branco","PA",15.3286008834839,"2020-01"
"1502103","Cametá","PA",51.0545272827148,"2020-01"
"1503093","Goianésia do Pará","PA",21.6853408813477,"2020-01"
"1503309","Igarapé-Miri","PA",25.530876159668,"2020-01"
"1503804","Jacundá","PA",23.9117031097412,"2020-01"
"1504000","Limoeiro do Ajuru","PA",70.4050827026367,"2020-01"
"1504422","Marituba","PA",27.9487934112549,"2020-01"
"1504604","Mocajuba","PA",22.9250202178955,"2020-01"
"1504703","Moju","PA",24.6259708404541,"2020-01"
"1505064","Novo Repartimento","PA",75.4794464111328,"2020-01"
"1505205","Oeiras do Pará","PA",130.487930297852,"2020-01"
"1506351","Santa Bárbara do Pará","PA",36.1060943603516,"2020-01"
"1507953","Tailândia","PA",27.69460105896,"2020-01"
"1508100","Tucuruí","PA",13.5011444091797,"2020-01"
"1500107","Abaetetuba","PA",21.3709049224854,"2020-01"
"1500800","Ananindeua","PA",24.0201301574707,"2020-01"
"1501105","Bagre","PA",15.5014047622681,"2020-01"
"1501204","Baião","PA",36.2434349060059,"2020-01"
"1501303","Barcarena","PA",20.4384346008301,"2020-01"
"1501402","Belém","PA",27.2657032012939,"2020-01"
"1501501","Benevides","PA",20.785400390625,"2020-01"
"1501782","Breu Branco","PA",40.5805053710938,"2020-01"
"1502103","Cametá","PA",24.2839679718018,"2020-01"
"1503093","Goianésia do Pará","PA",34.1471824645996,"2020-01"
"1503309","Igarapé-Miri","PA",27.1319789886475,"2020-01"
"1503804","Jacundá","PA",24.9164581298828,"2020-01"
"1504000","Limoeiro do Ajuru","PA",17.196475982666,"2020-01"
"1504422","Marituba","PA",21.1323661804199,"2020-01"
"1504604","Mocajuba","PA",28.6318798065186,"2020-01"
"1504703","Moju","PA",50.7979125976562,"2020-01"
"1505064","Novo Repartimento","PA",27.8728942871094,"2020-01"
"1505205","Oeiras do Pará","PA",15.519476890564,"2020-01"
"1506351","Santa Bárbara do Pará","PA",24.374324798584,"2020-01"
"1507953","Tailândia","PA",29.2715969085693,"2020-01"
"1508100","Tucuruí","PA",13.5461101531982,"2020-01"
"1500107","Abaetetuba","PA",21.3058471679688,"2020-01"
"1500800","Ananindeua","PA",18.0638904571533,"2020-01"
"1501105","Bagre","PA",23.427396774292,"2020-01"
"1501204","Baião","PA",25.1260833740234,"2020-01"
"1501303","Barcarena","PA",15.0749273300171,"2020-01"
"1501402","Belém","PA",17.5000705718994,"2020-01"
"1501501","Benevides","PA",23.5358257293701,"2020-01"
"1501782","Breu Branco","PA",25.7368869781494,"2020-01"
"1502103","Cametá","PA",22.8852653503418,"2020-01"
"1503093","Goianésia do Pará","PA",40.9202423095703,"2020-01"
"1503309","Igarapé-Miri","PA",23.1129608154297,"2020-01"
"1503804","Jacundá","PA",44.8742027282715,"2020-01"
"1504000","Limoeiro do Ajuru","PA",24.5984058380127,"2020-01"
"1504422","Marituba","PA",23.5358257293701,"2020-01"
"1504604","Mocajuba","PA",23.1888599395752,"2020-01"
"1504703","Moju","PA",26.8428401947021,"2020-01"
"1505064","Novo Repartimento","PA",55.4205055236816,"2020-01"
"1505205","Oeiras do Pará","PA",21.5552291870117,"2020-01"
"1506351","Santa Bárbara do Pará","PA",23.3081283569336,"2020-01"
"1507953","Tailândia","PA",31.4148330688477,"2020-01"
"1508100","Tucuruí","PA",22.4009590148926,"2020-01"
"1500107","Abaetetuba","PA",21.1287517547607,"2020-01"
"1500800","Ananindeua","PA",27.1898040771484,"2020-01"
"1501105","Bagre","PA",17.9518489837646,"2020-01"
"1501204","Baião","PA",20.9227409362793,"2020-01"
"1501303","Barcarena","PA",26.3549194335938,"2020-01"
"1501402","Belém","PA",22.2600040435791,"2020-01"
"1501501","Benevides","PA",26.6693572998047,"2020-01"
"1501782","Breu Branco","PA",26.1525230407715,"2020-01"
"1502103","Cametá","PA",17.9626922607422,"2020-01"
"1503093","Goianésia do Pará","PA",29.4450798034668,"2020-01"
"1503309","Igarapé-Miri","PA",18.4108562469482,"2020-01"
"1503804","Jacundá","PA",27.1645050048828,"2020-01"
"1504000","Limoeiro do Ajuru","PA",14.7604894638062,"2020-01"
"1504422","Marituba","PA",27.1898040771484,"2020-01"
"1504604","Mocajuba","PA",16.7013282775879,"2020-01"
"1504703","Moju","PA",26.0549392700195,"2020-01"
"1505064","Novo Repartimento","PA",30.9485988616943,"2020-01"
"1505205","Oeiras do Pará","PA",14.948429107666,"2020-01"
"1506351","Santa Bárbara do Pará","PA",26.2284202575684,"2020-01"
"1507953","Tailândia","PA",21.219108581543,"2020-01"
"1508100","Tucuruí","PA",26.9151229858398,"2020-01"
"1500107","Abaetetuba","PA",26.8820915222168,"2019-12"
"1500800","Ananindeua","PA",27.458324432373,"2019-12"
"1501105","Bagre","PA",62.071346282959,"2019-12"
"1501204","Baião","PA",94.5364303588867,"2019-12"
"1501303","Barcarena","PA",26.2201595306396,"2019-12"
"1501402","Belém","PA",29.4175243377686,"2019-12"
"1501501","Benevides","PA",23.8265686035156,"2019-12"
"1501782","Breu Branco","PA",71.4235610961914,"2019-12"
"1502103","Cametá","PA",30.0735454559326,"2019-12"
"1503093","Goianésia do Pará","PA",89.2395629882812,"2019-12"
"1503309","Igarapé-Miri","PA",27.6799564361572,"2019-12"
"1503804","Jacundá","PA",78.0074157714844,"2019-12"
"1504000","Limoeiro do Ajuru","PA",29.9405670166016,"2019-12"
"1504422","Marituba","PA",25.9010143280029,"2019-12"
"1504604","Mocajuba","PA",30.814868927002,"2019-12"
"1504703","Moju","PA",94.0390396118164,"2019-12"
"1505064","Novo Repartimento","PA",171.635223388672,"2019-12"
"1505205","Oeiras do Pará","PA",29.3877811431885,"2019-12"
"1506351","Santa Bárbara do Pará","PA",25.3306903839111,"2019-12"
"1507953","Tailândia","PA",76.7512893676758,"2019-12"
"1508100","Tucuruí","PA",107.352325439453,"2019-12"
"1500107","Abaetetuba","PA",16.4184818267822,"2019-12"
"1500800","Ananindeua","PA",16.9344654083252,"2019-12"
"1501105","Bagre","PA",20.8484954833984,"2019-12"
"1501204","Baião","PA",21.5364723205566,"2019-12"
"1501303","Barcarena","PA",15.8141775131226,"2019-12"
"1501402","Belém","PA",13.2900447845459,"2019-12"
"1501501","Benevides","PA",15.6607780456543,"2019-12"
"1501782","Breu Branco","PA",21.8525714874268,"2019-12"
"1502103","Cametá","PA",28.5742931365967,"2019-12"
"1503093","Goianésia do Pará","PA",25.1390571594238,"2019-12"
"1503309","Igarapé-Miri","PA",22.1686706542969,"2019-12"
"1503804","Jacundá","PA",32.7811813354492,"2019-12"
"1504000","Limoeiro do Ajuru","PA",20.9042778015137,"2019-12"
"1504422","Marituba","PA",16.9344654083252,"2019-12"
"1504604","Mocajuba","PA",16.8600883483887,"2019-12"
"1504703","Moju","PA",22.0664024353027,"2019-12"
"1505064","Novo Repartimento","PA",32.3070373535156,"2019-12"
"1505205","Oeiras do Pará","PA",19.6445369720459,"2019-12"
"1506351","Santa Bárbara do Pará","PA",15.0657691955566,"2019-12"
"1507953","Tailândia","PA",13.4899301528931,"2019-12"
"1508100","Tucuruí","PA",16.6695003509521,"2019-12"
"1500107","Abaetetuba","PA",13.8897008895874,"2019-12"
"1500800","Ananindeua","PA",25.5760154724121,"2019-12"
"1501105","Bagre","PA",13.5550098419189,"2019-12"
"1501204","Baião","PA",15.1819820404053,"2019-12"
"1501303","Barcarena","PA",15.5306186676025,"2019-12"
"1501402","Belém","PA",19.6166439056396,"2019-12"
"1501501","Benevides","PA",25.0042514801025,"2019-12"
"1501782","Breu Branco","PA",15.5352668762207,"2019-12"
"1502103","Cametá","PA",14.256932258606,"2019-12"
"1503093","Goianésia do Pará","PA",21.2064304351807,"2019-12"
"1503309","Igarapé-Miri","PA",14.4986534118652,"2019-12"
"1503804","Jacundá","PA",19.8583679199219,"2019-12"
"1504000","Limoeiro do Ajuru","PA",11.2540044784546,"2019-12"
"1504422","Marituba","PA",25.5760154724121,"2019-12"
"1504604","Mocajuba","PA",14.2894716262817,"2019-12"
"1504703","Moju","PA",15.5073766708374,"2019-12"
"1505064","Novo Repartimento","PA",32.3721122741699,"2019-12"
"1505205","Oeiras do Pará","PA",13.8804035186768,"2019-12"
"1506351","Santa Bárbara do Pará","PA",25.0739765167236,"2019-12"
"1507953","Tailândia","PA",14.6845932006836,"2019-12"
"1508100","Tucuruí","PA",18.3383102416992,"2019-12"
"1500107","Abaetetuba","PA",10.4823541641235,"2019-12"
"1500800","Ananindeua","PA",14.4893560409546,"2019-12"
"1501105","Bagre","PA",18.9519119262695,"2019-12"
"1501204","Baião","PA",15.2842493057251,"2019-12"
"1501303","Barcarena","PA",10.9332590103149,"2019-12"
"1501402","Belém","PA",12.523042678833,"2019-12"
"1501501","Benevides","PA",13.0669174194336,"2019-12"
"1501782","Breu Branco","PA",15.8839054107666,"2019-12"
"1502103","Cametá","PA",14.5916233062744,"2019-12"
"1503093","Goianésia do Pará","PA",14.7682657241821,"2019-12"
"1503309","Igarapé-Miri","PA",10.5288391113281,"2019-12"
"1503804","Jacundá","PA",12.3696432113647,"2019-12"
"1504000","Limoeiro do Ajuru","PA",11.1099014282227,"2019-12"
"1504422","Marituba","PA",13.8897008895874,"2019-12"
"1504604","Mocajuba","PA",15.2796001434326,"2019-12"
"1504703","Moju","PA",10.1709051132202,"2019-12"
"1505064","Novo Repartimento","PA",21.6294441223145,"2019-12"
"1505205","Oeiras do Pará","PA",17.775842666626,"2019-12"
"1506351","Santa Bárbara do Pará","PA",13.634033203125,"2019-12"
"1507953","Tailândia","PA",8.97624206542969,"2019-12"
"1508100","Tucuruí","PA",18.6218681335449,"2019-12"
"1500107","Abaetetuba","PA",5.64792060852051,"2019-12"
"1500800","Ananindeua","PA",2.60780525207519,"2019-12"
"1501105","Bagre","PA",8.65549564361572,"2019-12"
"1501204","Baião","PA",10.7240762710571,"2019-12"
"1501303","Barcarena","PA",4.61130619049072,"2019-12"
"1501402","Belém","PA",1.86404621601105,"2019-12"
"1501501","Benevides","PA",4.1650505065918,"2019-12"
"1501782","Breu Branco","PA",11.7327995300293,"2019-12"
"1502103","Cametá","PA",4.37888193130493,"2019-12"
"1503093","Goianésia do Pará","PA",15.623589515686,"2019-12"
"1503309","Igarapé-Miri","PA",5.39225339889526,"2019-12"
"1503804","Jacundá","PA",12.699686050415,"2019-12"
"1504000","Limoeiro do Ajuru","PA",4.77865219116211,"2019-12"
"1504422","Marituba","PA",4.1650505065918,"2019-12"
"1504604","Mocajuba","PA",4.66243982315063,"2019-12"
"1504703","Moju","PA",9.36671543121338,"2019-12"
"1505064","Novo Repartimento","PA",18.547492980957,"2019-12"
"1505205","Oeiras do Pará","PA",4.70892477035522,"2019-12"
"1506351","Santa Bárbara do Pará","PA",2.18479228019714,"2019-12"
"1507953","Tailândia","PA",5.59213829040527,"2019-12"
"1508100","Tucuruí","PA",10.5799722671509,"2019-12"
"1500107","Abaetetuba","PA",1.64300978183746,"2019-11"
"1500800","Ananindeua","PA",2.32653594017029,"2019-11"
"1501105","Bagre","PA",18.6420059204102,"2019-11"
"1501204","Baião","PA",17.3895816802979,"2019-11"
"1501303","Barcarena","PA",0.810891151428223,"2019-11"
"1501402","Belém","PA",2.13973379135132,"2019-11"
"1501501","Benevides","PA",2.03784155845642,"2019-11"
"1501782","Breu Branco","PA",16.7272834777832,"2019-11"
"1502103","Cametá","PA",8.5377082824707,"2019-11"
"1503093","Goianésia do Pará","PA",15.1437110900879,"2019-11"
"1503309","Igarapé-Miri","PA",5.12007713317871,"2019-11"
"1503804","Jacundá","PA",16.7824764251709,"2019-11"
"1504000","Limoeiro do Ajuru","PA",3.50678586959839,"2019-11"
"1504422","Marituba","PA",2.03784155845642,"2019-11"
"1504604","Mocajuba","PA",8.86036586761475,"2019-11"
"1504703","Moju","PA",15.4324054718018,"2019-11"
"1505064","Novo Repartimento","PA",58.4053916931152,"2019-11"
"1505205","Oeiras do Pará","PA",14.6002864837646,"2019-11"
"1506351","Santa Bárbara do Pará","PA",3.3794207572937,"2019-11"
"1507953","Tailândia","PA",7.10272741317749,"2019-11"
"1508100","Tucuruí","PA",17.168815612793,"2019-11"
"1500107","Abaetetuba","PA",17.754695892334,"2019-11"
"1500800","Ananindeua","PA",18.4424667358398,"2019-11"
"1501105","Bagre","PA",79.7857513427734,"2019-11"
"1501204","Baião","PA",44.4546661376953,"2019-11"
"1501303","Barcarena","PA",20.25954246521,"2019-11"
"1501402","Belém","PA",7.52727746963501,"2019-11"
"1501501","Benevides","PA",17.1263618469238,"2019-11"
"1501782","Breu Branco","PA",40.1072731018066,"2019-11"
"1502103","Cametá","PA",36.9401245117188,"2019-11"
"1503093","Goianésia do Pará","PA",31.1535053253174,"2019-11"
"1503309","Igarapé-Miri","PA",27.0565929412842,"2019-11"
"1503804","Jacundá","PA",19.0198554992676,"2019-11"
"1504000","Limoeiro do Ajuru","PA",24.2927703857422,"2019-11"
"1504422","Marituba","PA",18.4424667358398,"2019-11"
"1504604","Mocajuba","PA",41.8988723754883,"2019-11"
"1504703","Moju","PA",106.07389831543,"2019-11"
"1505064","Novo Repartimento","PA",24.8234596252441,"2019-11"
"1505205","Oeiras do Pará","PA",46.4627876281738,"2019-11"
"1506351","Santa Bárbara do Pará","PA",9.44624519348145,"2019-11"
"1507953","Tailândia","PA",133.453155517578,"2019-11"
"1508100","Tucuruí","PA",34.0871467590332,"2019-11"
"1500107","Abaetetuba","PA",7.11970901489258,"2019-11"
"1500800","Ananindeua","PA",1.23119604587555,"2019-11"
"1501105","Bagre","PA",6.61024904251099,"2019-11"
"1501204","Baião","PA",7.84993553161621,"2019-11"
"1501303","Barcarena","PA",4.04171943664551,"2019-11"
"1501402","Belém","PA",1.60904574394226,"2019-11"
"1501501","Benevides","PA",1.42648923397064,"2019-11"
"1501782","Breu Branco","PA",6.08805179595947,"2019-11"
"1502103","Cametá","PA",7.57397794723511,"2019-11"
"1503093","Goianésia do Pará","PA",5.55311822891235,"2019-11"
"1503309","Igarapé-Miri","PA",5.19649648666382,"2019-11"
"1503804","Jacundá","PA",5.84605836868286,"2019-11"
"1504000","Limoeiro do Ajuru","PA",1.96991372108459,"2019-11"
"1504422","Marituba","PA",1.42648923397064,"2019-11"
"1504604","Mocajuba","PA",8.15561199188232,"2019-11"
"1504703","Moju","PA",7.02630805969238,"2019-11"
"1505064","Novo Repartimento","PA",14.5366039276123,"2019-11"
"1505205","Oeiras do Pará","PA",6.51260232925415,"2019-11"
"1506351","Santa Bárbara do Pará","PA",1.55385434627533,"2019-11"
"1507953","Tailândia","PA",2.41144609451294,"2019-11"
"1508100","Tucuruí","PA",4.3516411781311,"2019-11"
"1500107","Abaetetuba","PA",6.97111654281616,"2019-11"
"1500800","Ananindeua","PA",5.67199277877808,"2019-11"
"1501105","Bagre","PA",6.51684808731079,"2019-11"
"1501204","Baião","PA",4.7209997177124,"2019-11"
"1501303","Barcarena","PA",6.96687126159668,"2019-11"
"1501402","Belém","PA",2.08878779411316,"2019-11"
"1501501","Benevides","PA",5.16253232955933,"2019-11"
"1501782","Breu Branco","PA",3.76151585578919,"2019-11"
"1502103","Cametá","PA",4.16908407211304,"2019-11"
"1503093","Goianésia do Pará","PA",4.88657474517822,"2019-11"
"1503309","Igarapé-Miri","PA",6.39797353744507,"2019-11"
"1503804","Jacundá","PA",3.38366627693176,"2019-11"
"1504000","Limoeiro do Ajuru","PA",2.52607464790344,"2019-11"
"1504422","Marituba","PA",5.67199277877808,"2019-11"
"1504604","Mocajuba","PA",3.67236042022705,"2019-11"
"1504703","Moju","PA",7.61218786239624,"2019-11"
"1505064","Novo Repartimento","PA",3.31998372077942,"2019-11"
"1505205","Oeiras do Pará","PA",4.83562850952148,"2019-11"
"1506351","Santa Bárbara do Pará","PA",2.07180571556091,"2019-11"
"1507953","Tailândia","PA",7.94333696365356,"2019-11"
"1508100","Tucuruí","PA",3.24356460571289,"2019-11"
"1500107","Abaetetuba","PA",1.86578381061554,"2019-10"
"1500800","Ananindeua","PA",4.93640947341919,"2019-10"
"1501105","Bagre","PA",1.64546978473663,"2019-10"
"1501204","Baião","PA",1.50777363777161,"2019-10"
"1501303","Barcarena","PA",3.62829542160034,"2019-10"
"1501402","Belém","PA",2.82965731620789,"2019-10"
"1501501","Benevides","PA",4.95017910003662,"2019-10"
"1501782","Breu Branco","PA",2.58180427551269,"2019-10"
"1502103","Cametá","PA",1.76939642429352,"2019-10"
"1503093","Goianésia do Pará","PA",2.60245871543884,"2019-10"
"1503309","Igarapé-Miri","PA",1.90020799636841,"2019-10"
"1503804","Jacundá","PA",2.25133323669434,"2019-10"
"1504000","Limoeiro do Ajuru","PA",1.6317001581192,"2019-10"
"1504422","Marituba","PA",4.95017910003662,"2019-10"
"1504604","Mocajuba","PA",1.05337607860565,"2019-10"
"1504703","Moju","PA",2.8778510093689,"2019-10"
"1505064","Novo Repartimento","PA",4.38562488555908,"2019-10"
"1505205","Oeiras do Pará","PA",1.79005086421967,"2019-10"
"1506351","Santa Bárbara do Pará","PA",3.09128022193909,"2019-10"
"1507953","Tailândia","PA",1.18418753147125,"2019-10"
"1508100","Tucuruí","PA",3.40798139572144,"2019-10"
"1500107","Abaetetuba","PA",9.19122219085693,"2019-10"
"1500800","Ananindeua","PA",16.3996200561523,"2019-10"
"1501105","Bagre","PA",5.1154146194458,"2019-10"
"1501204","Baião","PA",6.31337213516235,"2019-10"
"1501303","Barcarena","PA",5.50096416473389,"2019-10"
"1501402","Belém","PA",13.315224647522,"2019-10"
"1501501","Benevides","PA",17.5975780487061,"2019-10"
"1501782","Breu Branco","PA",5.34949827194214,"2019-10"
"1502103","Cametá","PA",5.46653985977173,"2019-10"
"1503093","Goianésia do Pará","PA",6.78153896331787,"2019-10"
"1503309","Igarapé-Miri","PA",4.62659311294556,"2019-10"
"1503804","Jacundá","PA",8.37193012237549,"2019-10"
"1504000","Limoeiro do Ajuru","PA",4.57839965820312,"2019-10"
"1504422","Marituba","PA",17.5975780487061,"2019-10"
"1504604","Mocajuba","PA",6.00355529785156,"2019-10"
"1504703","Moju","PA",10.3685264587402,"2019-10"
"1505064","Novo Repartimento","PA",43.9870567321777,"2019-10"
"1505205","Oeiras do Pará","PA",6.45106840133667,"2019-10"
"1506351","Santa Bárbara do Pará","PA",18.6096439361572,"2019-10"
"1507953","Tailândia","PA",8.4407787322998,"2019-10"
"1508100","Tucuruí","PA",6.69203662872315,"2019-10"
"1500107","Abaetetuba","PA",3.10504984855652,"2019-10"
"1500800","Ananindeua","PA",8.86075210571289,"2019-10"
"1501105","Bagre","PA",6.04486417770386,"2019-10"
"1501204","Baião","PA",5.14983892440796,"2019-10"
"1501303","Barcarena","PA",2.82277250289917,"2019-10"
"1501402","Belém","PA",7.0569314956665,"2019-10"
"1501501","Benevides","PA",7.97261095046997,"2019-10"
"1501782","Breu Branco","PA",4.61970806121826,"2019-10"
"1502103","Cametá","PA",4.21350431442261,"2019-10"
"1503093","Goianésia do Pará","PA",5.17737817764282,"2019-10"
"1503309","Igarapé-Miri","PA",3.08439564704895,"2019-10"
"1503804","Jacundá","PA",12.4408540725708,"2019-10"
"1504000","Limoeiro do Ajuru","PA",4.35120058059692,"2019-10"
"1504422","Marituba","PA",8.00015068054199,"2019-10"
"1504604","Mocajuba","PA",4.15154123306274,"2019-10"
"1504703","Moju","PA",4.02761459350586,"2019-10"
"1505064","Novo Repartimento","PA",8.68863201141357,"2019-10"
"1505205","Oeiras do Pará","PA",4.85379219055176,"2019-10"
"1506351","Santa Bárbara do Pará","PA",8.87452125549316,"2019-10"
"1507953","Tailândia","PA",2.78146386146545,"2019-10"
"1508100","Tucuruí","PA",2.67819142341614,"2019-10"
"1500107","Abaetetuba","PA",1.2461508512497,"2019-10"
"1500800","Ananindeua","PA",1.48711919784546,"2019-10"
"1501105","Bagre","PA",3.00177764892578,"2019-10"
"1501204","Baião","PA",4.15154123306274,"2019-10"
"1501303","Barcarena","PA",1.2048419713974,"2019-10"
"1501402","Belém","PA",0.984528005123138,"2019-10"
"1501501","Benevides","PA",1.56285214424133,"2019-10"
"1501782","Breu Branco","PA",9.98986148834229,"2019-10"
"1502103","Cametá","PA",1.32188379764557,"2019-10"
"1503093","Goianésia do Pará","PA",9.43907642364502,"2019-10"
"1503309","Igarapé-Miri","PA",3.59387135505676,"2019-10"
"1503804","Jacundá","PA",4.13088703155518,"2019-10"
"1504000","Limoeiro do Ajuru","PA",0.956988751888275,"2019-10"
