"cd_mun","date","dengue"
"150178","2020-09-09","0.0"
"150210","2020-09-09","0.0"
"150309","2020-09-09","0.0"
"150330","2020-09-09","0.0"
"150380","2020-09-09","1.67"
"150400","2020-09-09","0.0"
"150442","2020-09-09","0.0"
"150460","2020-09-09","0.0"
"150470","2020-09-09","0.0"
"150506","2020-09-09","0.0"
"150520","2020-09-09","0.0"
"150635","2020-09-09","0.0"
"150795","2020-09-09","0.0"
"150810","2020-09-09","0.0"
"150010","2020-09-02","0.0"
"150080","2020-09-02","0.0"
"150110","2020-09-02","0.0"
"150120","2020-09-02","0.0"
"150130","2020-09-02","0.0"
"150140","2020-09-02","0.13"
"150150","2020-09-02","0.0"
"150178","2020-09-02","0.0"
"150210","2020-09-02","0.0"
"150309","2020-09-02","0.0"
"150330","2020-09-02","0.0"
"150380","2020-09-02","0.0"
"150400","2020-09-02","0.0"
"150442","2020-09-02","0.0"
"150460","2020-09-02","0.0"
"150470","2020-09-02","0.0"
"150506","2020-09-02","0.0"
"150520","2020-09-02","0.0"
"150635","2020-09-02","0.0"
"150795","2020-09-02","0.0"
"150810","2020-09-02","0.0"
"150010","2020-08-26","0.0"
"150080","2020-08-26","0.0"
"150110","2020-08-26","0.0"
"150120","2020-08-26","0.0"
"150130","2020-08-26","0.0"
"150140","2020-08-26","0.0"
"150150","2020-08-26","0.0"
"150178","2020-08-26","0.0"
"150210","2020-08-26","0.0"
"150309","2020-08-26","0.0"
"150330","2020-08-26","0.0"
"150380","2020-08-26","0.0"
"150400","2020-08-26","0.0"
"150442","2020-08-26","0.75"
"150460","2020-08-26","0.0"
"150470","2020-08-26","0.0"
"150506","2020-08-26","0.0"
"150520","2020-08-26","0.0"
"150635","2020-08-26","0.0"
"150795","2020-08-26","0.0"
"150810","2020-08-26","0.0"
"150010","2020-08-19","0.0"
"150080","2020-08-19","0.0"
"150110","2020-08-19","0.0"
"150120","2020-08-19","0.0"
"150130","2020-08-19","0.0"
"150140","2020-08-19","0.13"
"150150","2020-08-19","0.0"
"150178","2020-08-19","0.0"
"150210","2020-08-19","0.0"
"150309","2020-08-19","0.0"
"150330","2020-08-19","0.0"
"150380","2020-08-19","0.0"
"150400","2020-08-19","0.0"
"150442","2020-08-19","0.0"
"150460","2020-08-19","0.0"
"150470","2020-08-19","0.0"
"150506","2020-08-19","0.0"
"150520","2020-08-19","0.0"
"150635","2020-08-19","0.0"
"150795","2020-08-19","0.0"
"150810","2020-08-19","0.0"
"150010","2020-08-12","0.0"
"150080","2020-08-12","0.0"
"150110","2020-08-12","0.0"
"150120","2020-08-12","0.0"
"150130","2020-08-12","0.0"
"150140","2020-08-12","0.0"
"150150","2020-08-12","0.0"
"150178","2020-08-12","0.0"
"150210","2020-08-12","0.0"
"150309","2020-08-12","0.0"
"150330","2020-08-12","0.0"
"150380","2020-08-12","0.0"
"150400","2020-08-12","0.0"
"150442","2020-08-12","0.0"
"150460","2020-08-12","0.0"
"150470","2020-08-12","0.0"
"150506","2020-08-12","0.0"
"150520","2020-08-12","0.0"
"150635","2020-08-12","0.0"
"150795","2020-08-12","0.0"
"150810","2020-08-12","0.0"
"150010","2020-08-05","0.0"
"150080","2020-08-05","0.0"
"150110","2020-08-05","0.0"
"150120","2020-08-05","0.0"
"150130","2020-08-05","0.0"
"150140","2020-08-05","0.07"
"150150","2020-08-05","0.0"
"150178","2020-08-05","0.0"
"150210","2020-08-05","0.0"
"150309","2020-08-05","0.0"
"150330","2020-08-05","0.0"
"150380","2020-08-05","0.0"
"150400","2020-08-05","0.0"
"150442","2020-08-05","0.0"
"150460","2020-08-05","0.0"
"150470","2020-08-05","0.0"
"150506","2020-08-05","0.0"
"150520","2020-08-05","0.0"
"150635","2020-08-05","0.0"
"150795","2020-08-05","0.0"
"150810","2020-08-05","0.0"
"150010","2020-07-29","0.0"
"150080","2020-07-29","0.0"
"150110","2020-07-29","0.0"
"150120","2020-07-29","0.0"
"150130","2020-07-29","0.0"
"150140","2020-07-29","0.0"
"150150","2020-07-29","0.0"
"150178","2020-07-29","0.0"
"150210","2020-07-29","0.0"
"150309","2020-07-29","0.0"
"150330","2020-07-29","0.0"
"150380","2020-07-29","0.0"
"150400","2020-07-29","0.0"
"150442","2020-07-29","0.0"
"150460","2020-07-29","0.0"
"150470","2020-07-29","0.0"
"150506","2020-07-29","0.0"
"150520","2020-07-29","0.0"
"150635","2020-07-29","0.0"
"150795","2020-07-29","0.0"
"150810","2020-07-29","0.0"
"150010","2020-07-22","0.0"
"150080","2020-07-22","0.0"
"150110","2020-07-22","0.0"
"150120","2020-07-22","0.0"
"150130","2020-07-22","0.0"
"150140","2020-07-22","0.07"
"150150","2020-07-22","0.0"
"150178","2020-07-22","0.0"
"150210","2020-07-22","0.0"
"150309","2020-07-22","0.0"
"150330","2020-07-22","0.0"
"150380","2020-07-22","0.0"
"150400","2020-07-22","0.0"
"150442","2020-07-22","0.0"
"150460","2020-07-22","3.17"
"150470","2020-07-22","0.0"
"150506","2020-07-22","0.0"
"150520","2020-07-22","0.0"
"150635","2020-07-22","0.0"
"150795","2020-07-22","0.0"
"150810","2020-07-22","0.0"
"150010","2020-07-15","0.0"
"150080","2020-07-15","0.0"
"150110","2020-07-15","0.0"
"150120","2020-07-15","0.0"
"150130","2020-07-15","0.0"
"150140","2020-07-15","0.0"
"150150","2020-07-15","0.0"
"150178","2020-07-15","0.0"
"150210","2020-07-15","0.0"
"150309","2020-07-15","0.0"
"150330","2020-07-15","0.0"
"150380","2020-07-15","0.0"
"150400","2020-07-15","0.0"
"150442","2020-07-15","0.0"
"150460","2020-07-15","0.0"
"150470","2020-07-15","0.0"
"150506","2020-07-15","0.0"
"150520","2020-07-15","0.0"
"150635","2020-07-15","0.0"
"150795","2020-07-15","0.0"
"150810","2020-07-15","0.0"
"150010","2020-07-08","0.0"
"150080","2020-07-08","0.0"
"150110","2020-07-08","0.0"
"150120","2020-07-08","0.0"
"150130","2020-07-08","0.0"
"150140","2020-07-08","0.0"
"150150","2020-07-08","0.0"
"150178","2020-07-08","0.0"
"150210","2020-07-08","0.0"
"150309","2020-07-08","0.0"
"150330","2020-07-08","0.0"
"150380","2020-07-08","1.67"
"150400","2020-07-08","0.0"
"150442","2020-07-08","0.0"
"150460","2020-07-08","3.17"
"150470","2020-07-08","0.0"
"150506","2020-07-08","0.0"
"150520","2020-07-08","0.0"
"150635","2020-07-08","0.0"
"150795","2020-07-08","0.0"
"150810","2020-07-08","0.0"
"150010","2020-07-01","0.0"
"150080","2020-07-01","0.0"
"150110","2020-07-01","0.0"
"150120","2020-07-01","0.0"
"150130","2020-07-01","0.0"
"150140","2020-07-01","0.0"
"150150","2020-07-01","0.0"
"150178","2020-07-01","0.0"
"150210","2020-07-01","0.0"
"150309","2020-07-01","0.0"
"150330","2020-07-01","0.0"
"150380","2020-07-01","0.0"
"150400","2020-07-01","0.0"
"150442","2020-07-01","0.0"
"150460","2020-07-01","0.0"
"150470","2020-07-01","0.0"
